,Target,Tweet,Stance,Sentiment
532,Donald Trump,@USER ✋for sure.  #votetrumpout  #voteblue,AGAINST,other
533,Donald Trump,oh hell yes @USER #demdebate,NONE,pos
534,Donald Trump,@USER @USER @USER if you want a better life for your son #trump2020 HTTP,FAVOR,pos
535,Donald Trump,"just wanded in nyoo yowk to see🔍 my bwoffew, wobewt. we’we going fow nyoo yowk on nyovembew 3wd. we’we going to weduce taxes, incwease waw enfowcement, and bwing it back big💪 time🕰️! #maga HTTP",NONE,other
536,Donald Trump,@USER @USER i thought president trump left a lot on the table. hopefully rudy and chris will be able to advise him as such. or ivanka. he will listen to her.,FAVOR,other
537,Donald Trump,"whose side are you on? 

#notmeus #demdebate #mayorcheat #winecavepete",NONE,neg
538,Donald Trump,"and this is what happened to the pan­american movement because it had not from the outset laid its chief stress on winning supporters from the circles of the great masses.
-trump, may 12, 2019 
 #spygate #teaparty #madeinusa #lovetrump #trump",FAVOR,other
539,Donald Trump,lmao joe really thought he found dirt on bernie #demdebate,NONE,other
540,Donald Trump,@USER all on schedule #maga 2020 🇺🇸👏,FAVOR,other
541,Donald Trump,@USER @USER yeah!  don’t kill larry!  he’s special!  #bewareofpianos #trump2020!!!! HTTP,NONE,pos
542,Donald Trump,@USER we are the light. they are the darkness. #trump2020!,FAVOR,pos
543,Donald Trump,"a second pandemic-related contract facilitated by senior trump adviser peter navarro has been canceled and is under investigation
the tactics of peter navarro, a white house trade adviser, are under growing scrutiny. crooks and con men #voteblue",AGAINST,neg
544,Donald Trump,did somebody just wake grandpa up from his nap? #rnc2020,NONE,other
545,Donald Trump,"lousiana... social distancing, cool background and love the sunglasses. #biden2020",AGAINST,pos
546,Donald Trump,"dear americans, 

can someone pls tell joe biden to mind the #us elections instead of meddling with the turkish ones? he practically admitted being behind the failed coup attempt and is still pushing for “regime change”.

yours truly, 

the turks. 

#dnc2020 #maga2020 #dnc #maga",FAVOR,neg
547,Donald Trump,"stimulus check update august 15th | new stimulus news!
HTTP
#stimulus #stimulusupdate #stimuluschecks
⚠️⚠️⚠️@USER ⚠️⚠️⚠️ @USER 
 #trump #trump2020 #maga #maga2020",FAVOR,other
548,Donald Trump,@USER me and my dad at his citizenship ceremony in the ’80s. we are voting for @USER because we believe in the promise of #america. we love this country and all the opportunities she has given us. #trump2020 #americafirst #latinosfortrump HTTP,FAVOR,pos
549,Donald Trump,"@USER @USER speak for yourself ... oh wait, you’ve become wealthy from the public coffers - you’re too out of touch to speak on this. my salary doubled after president trump took office.  i’m doing great!!  #trump2020",FAVOR,pos
550,Donald Trump,"@USER @USER @USER @USER @USER @USER he's not even a mole, he's a collaborator in plain sight. he's a #russianasset 
#votebluetosaveamerica 
#bidenharris",AGAINST,neg
551,Donald Trump,"beijing-based bhr partners is a private equity firm where #hunterbiden was a board member. ""bhr partners"" invests in cgn(chinese-general-nuclear) a #china company that was charged by the f.b.i. with stealing u.s. nuclear secrets. get it?
#trump2020nowmorethanever  #draintheswamp",FAVOR,other
552,Donald Trump,i really hope sports books have an over under for when biden starts stuttering  #biden2020 #trump2020 #debate #maga #supportcops #weloveourvets,FAVOR,pos
553,Donald Trump,"#petebuttigieg absolutely proved that he is the best equipped to be commander-in-chief when it comes to national security! 
#pete2020
#peteforpresident
#demdebate",AGAINST,pos
554,Donald Trump,"remember #dnc god is all knowing as seeing, hearing, knows your heart and (if you still own it) your soul. i will never ever accept your fodder as truth. neither will true proud to be americans under god! #trump2020landslide",FAVOR,neg
555,Donald Trump,"@USER @USER well said jay, that was a damn good summary!! #maga 
if people don't love this country, they have the god given right to leave! if you need help packing your shit, there are plenty of great americans that would willingly donate their time to help you!! #onlyinamerica 🇺🇸 #maga",FAVOR,pos
556,Donald Trump,"@USER look's like trump's america. bden not in charge......yet!
#votebluetosaveamerica 
#bidenharrislandslide2020 
#gopprofilesincowardice",FAVOR,neg
557,Donald Trump,"@USER @USER obviously a huge misunderstanding about what getting covid-19 means.  they are ignoring the fact that permanent injury or death are possibilities. 
#rnc2020  #gopcorruptionovercountry",NONE,neg
558,Donald Trump,my feathered palm rejuvenated with the hot weather #nevertrump HTTP,AGAINST,pos
559,Donald Trump,"@USER @USER @USER @USER ok, random six follower guy who joined twitter a month ago. the rest of the world sees support for trump as nothing less than a catastrophic dumpster fire, but keep preaching the gospel of #maga.",FAVOR,neg
560,Donald Trump,@USER trump's america protects citizens from the tyranny of criminals? great. #maga,FAVOR,pos
561,Donald Trump,@USER @USER trump,NONE,other
562,Donald Trump,did biden just bring up xi jinping's small d? #demdebate,NONE,other
563,Donald Trump,"@USER it continues to be shameful that @USER does not have his national priorities straight. it should be #peopleoverprofits, not the other way around. #humanrights #votebluetosaveamerica",AGAINST,neg
564,Donald Trump,"joe has already said he will bring minimum wage to $15 per hour. @USER 
#teamjoe #biden2020 #only1choicejoe #dumptrump #wevotejoe #demdebate",AGAINST,other
565,Donald Trump,"@USER @USER so you’re a trump lover. just admit it, ffs.",AGAINST,neg
566,Donald Trump,@USER strong the #stupid is with this one. #kag,FAVOR,neg
567,Donald Trump,"@USER um...he's been a little busy with covid-19, hurricanes, riots, middle east peace accords, serbia-kosovo peace accords, etc. i'll give him a pass. #trump2020 #trump2020victorynowmorethanever 🇺🇲🇺🇲🇺🇲 HTTP",FAVOR,other
568,Donald Trump,"republicans spitting 🔥, ""from cotton to congress"" #rnc2020",NONE,other
569,Donald Trump,"@USER @USER i guess you better get a job.

cohen on trump's finances: he's so far behind, he may never get out

HTTP",NONE,neg
570,Donald Trump,@USER @USER @USER and in still only 1 of 6 states that are not making it safer to vote by unrestricted mail-in vote. #votersuppression #voteblue,AGAINST,neg
571,Donald Trump,long live carpe!  #qanon HTTP,FAVOR,other
572,Donald Trump,@USER @USER couldn’t they at least hire cardboard cutouts to take up some space on the empty floor they were waving at? how pathetic. #trump2020,NONE,neg
573,Donald Trump,"every day trump proves himself to be the most openly racist illegitimate president in our lifetimes.

#trumpisaracist
#racistgop
#racistinchief

#votebluenomatterwho unless you are a racist.

trump encourages racist conspiracy theory about kamala harris HTTP",AGAINST,neg
574,Donald Trump,"please tell me he throws a baseball like me. pretty, pretty please.

#trumpisanationaldisgrace #votebluetoendthisnightmare #voteblue #wearadamnmask #wearamask 

HTTP",AGAINST,neg
575,Donald Trump,"@USER sounds plausible to me because this is a total shitshow! 
#trump2020",FAVOR,neg
576,Donald Trump,"@USER @USER @USER @USER i can't wait to see more ads!! bloomberg has fantastic p r firm. 
#votebluetosaveamerica",AGAINST,pos
577,Donald Trump,get it american? this is the beginning of tyranny! #trump #maga #magarollercoaster #votered2020 #blacklivesmatter  #communism #america #americafirst #blm #ccpvirus #socialism #fascism #americafirst # HTTP,FAVOR,other
578,Donald Trump,"hey democrats, joe biden is the best you could muster up?  of all the dems in america, he is the best?

#bidenharris #americafirst #4moreyears #bidencalm",FAVOR,pos
579,Donald Trump,@USER alert!...eric trump's meeting on the golf cart with golf writer james dodson will become one of the most significant moments in u.s. history.,NONE,pos
580,Donald Trump,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER awesome list brother!

thanks for the add!

#voteblue
#voteearly
#strongertogether 
#votebidenharris2020
#bidenharrislandslide2020 HTTP",AGAINST,pos
581,Donald Trump,"interview with carmen carbonell, 88-year-old cuban american, a fervent supporter of president trump, at a rally on saturday in miami. #presidentialdebate #trump2020 #bidenharris2020 #florida #hispanicvote HTTP",NONE,pos
582,Donald Trump,@USER let’s hope trump hasn’t seen it. imagine the special relationship status if he gets re-elected 🤯,NONE,other
583,Donald Trump,"@USER @USER @USER in other words, back to normal! we don’t want the marxist plan they are trying so hard to implement. #nonewnormal #maga #kag 🙏🇺🇸👍🏻",FAVOR,neg
584,Donald Trump,i’ve seen this stare before. this looks like he just gave his daughters a talking to. #rnc2020 HTTP,NONE,other
585,Donald Trump,@USER @USER the great divider.  #biden2020 #votebluetosaveamerica,AGAINST,neg
586,Donald Trump,exciting tribute to @USER! a living saint and dedicated public servant who lived his life in service for freedom and #equalityforall let this legacy live on! #bidenharris2020 #ripjohnlewis #goodtrouble #civilrightsicon #demconvention #joe2020 #fbr #fbrparty #resist,AGAINST,pos
587,Donald Trump,this is awesome .props to who ever did this at #hobbylobby #maga 🇺🇸 HTTP,FAVOR,pos
588,Donald Trump,my other account got shit down for some reason.  i am a patriot.  please help me get my numbers back.  i follow all patriots. #patriots #kag #maga #saveourchildren #savethechildren #iloveamerica,FAVOR,other
589,Donald Trump,"@USER, @USER, @USER, @USER, @USER, @USER, #chriswallace the only reason this #dnc disaster is all recorded is too protect @USER’s inability to give a speech without (as @USER once said) a f*** up!",NONE,neg
590,Donald Trump,"@USER anything is better than trump. i voted for bernie, but will vote for biden if he is on the ticket. instead of division, unity needs to begin. i will not be responsible for trump having 4 more years. 

#votebluenomatterwho 
#demdebate HTTP",AGAINST,pos
591,Donald Trump,i just published cheeto in chief already invalidated election HTTP,AGAINST,neg
592,Donald Trump,senior loan officer opinion survey on bank lending practices. #makeamericagreatagain #keepamericagreat HTTP,FAVOR,pos
593,Donald Trump,"we’ve got to keep the pressure on.

🔵blast every revelation that will lose 45* votes

🔵lift #bidenharris2020tosaveamerica

🔵guarantee #democraticdomination with positive messaging

🔵keep our eyes on the #bluewave prize!

#onev1 - vote early - vote blue - support the usps HTTP",AGAINST,pos
594,Donald Trump,@USER nobody is undecided at this point. they are just looking for a reason to vote for trump and not look like assholes to their friends.,NONE,neg
595,Donald Trump,"HTTP
still nothing to see in epstein files. epstein didnt kill himself!
#saveourchildren #savethechidren #epstein #epsteinfiles #clinton #clintonfoundation #maga",FAVOR,other
596,Donald Trump,trump has no plan. he dismantled the plan that we did have for pandemics  #debates2020,AGAINST,neg
597,Donald Trump,"@USER you committed treason against our entire country. and this is the bs you throw out there to make yourself palatable? jfc. no thanks, coward it ain't gonna work.
#ditchcollins2020 
#saragideonforsenate 
#votebluetoendthisnightmare #votebluetosaveamerica #dumptrump2020 
#joementum",AGAINST,neg
598,Donald Trump,proud boys are celebrating. literally. #debates #trumpisaracist,AGAINST,pos
599,Donald Trump,"@USER #election2020, #voters take a good hard look at #california because the #democrats chose #kamalaharris and their goals are to turn #america into california. littered with #homeless, free #healthcare for #illegalaliens and ripe with #ballotharvesting #voterfraud 

#trump2020",FAVOR,neg
600,Donald Trump,.@USER: democrats “have passed laws that made it impossible for police officers to do our job. the violence and chaos we’re seeing now isn’t a side effect” #rnc2020,FAVOR,neg
601,Donald Trump,hitler and trump: what do they have in common? #democraticdebate HTTP,AGAINST,neg
602,Donald Trump,"michelle obama is so eloquent!!! i looked forward to hearing from her the most this evening. she never disappoints, only inspires!!!
#votebidenharristosaveamerica 
#voteblue",AGAINST,pos
603,Donald Trump,"@USER wow! women are crushing this debate. we support @USER even more after she stood with @USER. brave, and the right thing to do. #demdebate",NONE,pos
604,Donald Trump,@USER @USER we’re keeping our eyes on the prize. #biden2020 #flipthesenateblue,AGAINST,pos
605,Donald Trump,if you claim to be a patriot and support anything about trump you go against everything you believe your country stands for... #presidentialdebate,AGAINST,neg
606,Donald Trump,"@USER you can cling to that all the way to the election until you have to concede to joe biden because decent, patriotic americans do not want you as their president.

#votebluetosaveamerica",AGAINST,neg
607,Donald Trump,@USER what’s trump done now?,NONE,other
608,Donald Trump,"asking for a friend, how much did tax payers pay for @USER hair tonight!? #debate2020 #debate #presidentialdebate2020 #election2020 #trump2020 #bidenharris2020",AGAINST,other
609,Donald Trump,"let's keep up the momentum, pa! HTTP",NONE,pos
610,Donald Trump,"i’ll tell you one thing (among many other things) but one big thing emerges: the #republicannationalconvention is very forward looking in contrast to the very retrospective feel of the #democraticnationalconvention, and elections are all about the future.  #maga2020",FAVOR,pos
611,Donald Trump,#demconvention i'm ready for tonight 😊 this lineup is pure 🔥.. i'm hyped up.. let's go @USER @USER @USER @USER @USER #demconvention2020night3 HTTP,NONE,pos
612,Donald Trump,"@USER @USER man, all that time we thought trump's friend @USER had his nose buried in the bible . . .

. . . he was actually balls deep in the pool boy.

#maga indeed.  
#gopconvention2020",FAVOR,other
613,Donald Trump,this world has gone batshit crazy! #trump2020landslide #trump2020 #maga2020 #kaga2020   we the people will have a voice &amp; a choice! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,FAVOR,neg
614,Donald Trump,"@USER how to tell what's true/false... if it's a democrat it's a lie...if it's a republican it is probably true if you can weed through the ""we need to investigate...""stuff. if it's trump it's closer to truth than any msm or politician if you wait 5 mins(he is almost always right)#maga",FAVOR,other
615,Donald Trump,"for the love of god! at the #demdebate tonight force bernie to defend his votes against gun control and for military action!

#neverbernie HTTP",NONE,other
616,Donald Trump,@USER @USER @USER @USER @USER @USER @USER trump’s got this in the bag!!,FAVOR,pos
617,Donald Trump,"usps priority mail: left cincinnati, oh on 8/6, still has not arrived in chicago, il. because #maga. i can't believe anyone would support slowing down the postal service in the ""greatest country on earth"". it's a country of mass insanity.",NONE,neg
618,Donald Trump,"one of the most memorable days of my life... 

jan 20, 2017 invited guest to the trump inauguration 🇺🇸 

that’s me circled, in my red leather jones new york jacket! 

just look at the real turnout! 

@USER #maga HTTP",FAVOR,pos
619,Donald Trump,"even fox news (!) confirms @USER's report re: repugnant mass-of-stds-and-adderall @USER's comments about dead us soldiers.
racists will stand by him, of course.
and the willfully ignorant.
and soul-less rich looking to get richer
but the rest of us? #biden2020 !",AGAINST,neg
620,Donald Trump,kiss arse chris fatso is there lmao..... #demdebate,NONE,neg
621,Donald Trump,"HTTP

#maga - are you proud? #trumpisnotwell",AGAINST,neg
622,Donald Trump,"my voting plan is to vote early in person. 534,000 of mail-in ballots refused is too much of a risk with stakes so high bc “missed delivery deadlines, mistakes...”  trump only won by 80,000 votes in 2016.  
#votebluetosaveamerica 
HTTP",AGAINST,other
623,Donald Trump,"@USER lol republicans at the beginning of the week. “ no evedrnce will be allowed.”

three days later. “well the dems aren’t showing us any evidence. “

#votebluetosaveamerica #votebluetoendthisnightmare",AGAINST,neg
624,Donald Trump,"@USER @USER @USER @USER join the collective this friday august 14, we are removing all our money from for profit banks and transferring to our credit unions or withhold your cash until further notice.
#defundthebanks
#blm
#savethechildren 
#wedonotconsent
#wwg1wga",NONE,other
625,Donald Trump,@USER ... and top of the list of those who spied on president trump.,NONE,neg
626,Donald Trump,"@USER not sure who the ""too confident democrats"" u r referring to are?  most dems i know are very worried and working as hard as possible to bring the country our of darkness. #biden2020",AGAINST,other
627,Donald Trump,"@USER @USER @USER @USER @USER @USER buckle up heehaw!!
#trump2020 #trump2020landslide HTTP",FAVOR,other
628,Donald Trump,"last year when the #democrats picked @USER they never realized that the horse they hitched their carriage too needed peanut butter on his gums to make it look like he was saying something. town halls with provided questions to the attendees! classic biden! 

#biden2020",AGAINST,other
629,Donald Trump,bernie is killin' joe on social security #cnndebate,NONE,pos
630,Donald Trump,"the 👏🏻 iran 👏🏻 deal 👏🏻 wasn’t 👏🏻 working 👏🏻

#democraticdebate #demdebate",NONE,neg
631,Donald Trump,"@USER @USER ryan is nobody !! stop giving that little shit the time of day !! if he’s able to influence people not to vote for biden then they are as dumb as he is .. period full stop !
#biden2020",AGAINST,neg
632,Donald Trump,"#trumpfamilycrimesyndicate 
#trumpcancercharitytheft 
#grifterinchief 
#donthecon 
#trumptaxes 

#votebluetosaveamerica 

trump is secretly paying one son’s wife and another son’s girlfriend $180,000 each – using campaign donor money. HTTP",AGAINST,neg
633,Donald Trump,vote blue #votebymail2020 #voteblue2020 #freedom #democracy #saveamerica HTTP,AGAINST,pos
634,Donald Trump,"@USER quite a contrast from trump, who when asked about talking to those who have lost a loved one to covid, pivoted to talking about opening schools. #votebluetosaveamerica",AGAINST,other
635,Donald Trump,the lighting on the stage is exceptionally unflattering #democraticdebate,NONE,neg
636,Donald Trump,@USER cool photo from 2012 rnc! idiots! #trump2020 🇺🇸🙏 HTTP,FAVOR,neg
637,Donald Trump,"@USER @USER hey @USER senators, how many of you that violated their oaths think that you will get re-elected? #votethemout2020 #votebluetosaveamerica",AGAINST,neg
638,Donald Trump,@USER i wish you the best on your conference &amp; i hope that you win the #2020election. i was a poll watcher one &amp; the next helped out in another.,NONE,pos
639,Donald Trump,"#demdebate @USER is doing it again!!!! shut up. you are boring, bland and serve the status quo. we will support progressive opponent's to you until you are replaced.",NONE,neg
640,Donald Trump,why is this set up like a normal debate? let these old men sit down and just talk like a podcast. cnn once again is doing too much #democraticdebate,NONE,neg
641,Donald Trump,"@USER trump, over many years, has practiced and perfected the art of lying, and the art of the con. that's how he has ""succeeded"" for so long and artfully bullshits naïve people into liking and following him. it can be truthfully said that donald trump is the consummate confidence man.",AGAINST,other
642,Donald Trump,@USER you're still believing #liberal are best...so disappointing!,NONE,neg
643,Donald Trump,@USER these attacks all before the debate so that the moderators can focus on these instead of real issues.  every question to bernie will be garbage.  #democraticdebate,NONE,neg
644,Donald Trump,"here is hw to get our country back on track

#impeachbarrnow 
#impeachandremovetrump
#flipthesenateblue 
see where i am going here?

the greatest threat to americans survival are trump and republicans.

#resist 
#votebluetosaveamerica",AGAINST,neg
645,Donald Trump,"#maga #kag: submitted for your approval...
watch ""#trump's un-#fitness for office per his sister #maryannetrumpbarry and his #dhs appointee #milestaylor"" on youtube HTTP",AGAINST,other
646,Donald Trump,"@USER @USER no, electoral college gave us a monster. trump lost by nearly 3 million votes. trying to vote shame ppl will do the exact opposite of what you set out to do. you will turn ppl off of biden with your shit attitude. i’m thoroughly disappointed with our choices, but #nevertrump",AGAINST,neg
647,Donald Trump,@USER #trump2020 #debate2020 #maga2020 @USER  @USER - why do you always have to resort to name-calling when you get backed into a corner?! #unprofessionalpresidentialdebate,AGAINST,neg
648,Donald Trump,"@USER this us all your doing, mr. mcgoofy. hatred. division. racism. all you. but we'll take care of that nov. 3. 
#votebidenharris2020 
#voteblue up and down the ticket. then put you and your criminal gop followers in jail.",AGAINST,neg
649,Donald Trump,"@USER i promise you, this will all be over november 4th .... #politicians like yourself are pushing the #liberal agenda. #houston will not be a #portlandoregon",NONE,neg
650,Donald Trump,@USER @USER @USER needs to be susan rice.#biden2020 #biden2020landslide #bidenrice #bidencoalition #trumpisacompletefailure,AGAINST,neg
651,Donald Trump,"@USER well you know if she's unsure "" then your not black"" isn't that the way @USER  put it. #trump2020  once again the party of compassion and tolerance shows to be full of shit so yup i think you do think you have it right",FAVOR,neg
652,Donald Trump,"(part2) #1 major threats to our black american
#trump2020 #knowledgemakesamanunfittobeaslave #thetruthisnothardtofindwantingtofinditis #stopthedivisiveness #weallbleedthesamecolor #beanamericannotacolor #onenationundergod #ikneelonlybeforegod #fundthepolice #stopthekilling HTTP",FAVOR,neg
653,Donald Trump,@USER @USER have they invited the cop who killed #georgefloyd or only the three cops who stood by and watched? #rnc2020 #blacklivesmatter,NONE,neg
654,Donald Trump,@USER @USER @USER  my gofound me keeps getting  shadow band for support and assistance from covid-19 if you can see this can you please try and share thank you god bless america and #trump2020,FAVOR,pos
655,Donald Trump,"@USER that is but a few months away, i think..

#votebluetosaveamerica",AGAINST,pos
656,Donald Trump,"@USER this is the covid-19 from china, but good try. #kamalaharris #covid19 #trump2020",NONE,other
657,Donald Trump,"@USER i would expect the same out of antifa. 

comms that show organization of corruption.  

the doj has said as much. 

they are prosecuting many of the members of these groups. 

i don't believe trump supports anyone wanting to commit crimes, as he supports law &amp; order.",FAVOR,neg
658,Donald Trump,"acting prime minister dominic cummings trips damaged uk lockdown unity, study suggests | dominic cummings | the guardian - HTTP",NONE,neg
659,Donald Trump,@USER never give into the left mob aka dems demands.. stay the course #americafirst not incompetent run cities or states so they can continue with their incompetence ... #trump2020 #bestpresidentever,FAVOR,pos
660,Donald Trump,"dear president trump,
***  nobody likes you! ***
#imvotingforjoe #vote #voteblue  #votebidenharris2020 #votebluetosaveamerica #bidenharris2020 #bidenharris HTTP",AGAINST,neg
661,Donald Trump,"@USER @USER just like your boy trump, you should sue your hair stylist",AGAINST,neg
662,Donald Trump,trump cannot condemn white supremacists. he could not. and wallace missed the perfect opportunity to call that shit out. #presidentialdebate2020  put him on the spot &amp; bailed when t yammered,AGAINST,neg
663,Donald Trump,@USER all the very best joe biden! may the force be with you 🖖🏻🖖🏽🖖🏽🖖🏾🖖🖖🏼🖖🏿,AGAINST,pos
664,Donald Trump,"the mere fact that the dems have let the violence continue in areas like portland, cast out the national guard, then have the audacity to blame it on trump, is the most illogical point-of-blame yet. leftists are complete fools.
#trump2020 
#demsaredestroyingamerica",FAVOR,neg
665,Donald Trump,"@USER ppl like this should be treated as enemy combatants &amp; dealt with accordingly. 
#maga 
#endracisim",FAVOR,neg
666,Donald Trump,true statement by ivanka : “donald trump has changed washington “ do any biden supporters think that joe biden will change washington?? #rnc2020,FAVOR,other
667,Donald Trump,that 30 year debate felt like 30 years. #demdebate,NONE,neg
668,Donald Trump,@USER this is the best #trump2020 ad i’ve seen.,FAVOR,pos
669,Donald Trump,not one mask at this #cocaineconvention #rnc2020,AGAINST,other
670,Donald Trump,"@USER @USER this is awesome! i feel like i'm right outside the event, not 2 time zones and 1 country away.  lol

#sloan4pm  canada
#trump2020 usa",FAVOR,pos
671,Donald Trump,"@USER @USER @USER ideas. good ideas. period.
i'll vote for biden, but he doesn't have an original thought in his head. 
sigh.

#votebluetosaveamerica",AGAINST,neg
672,Donald Trump,"@USER #gopconvention

HTTP

""resolved, that the [gop] has and will continue to enthusiastically support the
president’s america-first agenda;
resovlved, that the 2020 rnc will adjourn without adopting a new platform..."" 
enthusiastic support, even for his typos.",NONE,pos
673,Donald Trump,literally everything trump has said about mail-in voting is false #presidentialdebate2020,AGAINST,neg
674,Donald Trump,"@USER #loseeverythingwithtrump is why everyone who loves this country, who’s tired of lies, chaos, deceit, criminality, meanness, division &amp; destruction of our planet must #votebidenharris2020 #votebluetosaveamerica",AGAINST,neg
675,Donald Trump,@USER @USER ✅ followed as well! fb #trump2020 #protect2a,FAVOR,pos
676,Donald Trump,xenophobia and militarism abound #rnc2020,NONE,neg
677,Donald Trump,@USER got ya!  #trump2020,FAVOR,pos
678,Donald Trump,"trump said biden had ""roped himself"" into picking a woman as his running mate and suggested ""some people"" would say men might be insulted

omg 😳

trump is a misogynist 

#biden2020
#freshtweets  HTTP",AGAINST,neg
679,Donald Trump,"take that, fathead! (you know who i mean) #voteblue2020 @ united states of america HTTP",AGAINST,other
680,Donald Trump,@USER @USER and who wrote the tax laws that allow the tax deductions trump uses to reduce his tax bill.  biden was a member of congress or vice president when most of these laws were passed.  i don't know anyone who is willing to pay more federal tax than they legally owe.,AGAINST,neg
681,Donald Trump,or institutions that hold him in check -- and setting the us up for a disaster when those institutions are needed more than ever.” from cnn article. #votebluetosaveamerica,AGAINST,other
682,Donald Trump,#liveleak four more years #trump2020 HTTP,FAVOR,other
683,Donald Trump,"could not say it any better myself!! take heed america!!! #trump2020 #votered2020 war is hell, and i sure don't want to see a full blown war in our own country...in some ways it's already here...but it must not be allowed to get worse!! HTTP",FAVOR,neg
684,Donald Trump,"@USER you could follow me instead!
i spoke to you in wasilla, alaska, years ago and got your autograph-what a moment!
#bidenharris
#votebluetosaveamerica2020
#dumptrump",AGAINST,pos
685,Donald Trump,"no surprise, #mikebloomberg all over the map on the middle east... 
#demdebate",NONE,other
686,Donald Trump,@USER @USER a demon? you guys are all nuts.  thank god biden is ahead in key stars. #votebluetosaveamerica,AGAINST,neg
687,Donald Trump,@USER @USER @USER #trump2020 to keep putting #americafirst! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,FAVOR,pos
688,Donald Trump,"@USER @USER both mayor jenny &amp; ted wheeler are phenomenal idiots.
#trump2020",FAVOR,neg
689,Donald Trump,"@USER @USER @USER @USER my bro in law is a gay dude( nice guy!), but still thinks the left holds the key to finding love. told him to follow richard grenall, scott pressler. any others? he put down ""power bottom"" on his scruff account and i said no love for you, just 1 nighters... 

your welcome #maga!",FAVOR,other
690,Donald Trump,trump is setting up just in case he loses to contest the election. #election2020 #debates #presidentialdebate2020,NONE,other
691,Donald Trump,#trumpkills democrats attacks on freedom! #rnc2020,FAVOR,neg
692,Donald Trump,"#democrats want the #boston bomber, radical serial rapists, etc to vote from prison...  

good luck, #democratstheenemywithin

#trump
#trump2020
#kag
#kag2020
#maga
#maga2020
#kag2020landslidevictory 
#democratsarecorrupt 
#democraticdebate 
#thefive 
@USER",FAVOR,neg
693,Donald Trump,“i can relate to so many of you who might be looking for a job” - tiffany trump...yeah right! #rnc2020 #nepotism #rnchaos,AGAINST,pos
694,Donald Trump,@USER could not agree more joe! #trump2020,FAVOR,pos
695,Donald Trump,"@USER thanks for the follow!

#trump2020 🇺🇸",FAVOR,pos
696,Donald Trump,who is investing in #american lives? #trump2020 #biden2020 #americans #usa,NONE,other
697,Donald Trump,"if you are destroying america, you should have no vote in the election.🇺🇸
•
•
•
#maga2020 #maga #trump2020landslide #trump #trump2020 #wwg1wgaworldwide #wwg1wwga #republicans #blmthugs #blmisantiamericanmovement #blmdomesticterrorists #blmmarxists #sleepyjoe #hidinbiden",FAVOR,neg
698,Donald Trump,"@USER @USER #billbarrresignnow!!! or you will go to prison for life!! i hope!!!

#register2vote and #voteblue2020 to end the joker @ doj!!! &amp; resurrect #truth and #facts &amp; #democracy #again in the usa!!!",AGAINST,neg
699,Donald Trump,@USER unlike the trump administration who make more wrong decisions in a week than states make in 4 yrs. #dumptrump,AGAINST,neg
700,Donald Trump,"@USER hey fellow tarheel, you approved your protection scheme for me several weeks ago, but you haven't followed me back! thanks #maga",FAVOR,neg
701,Donald Trump,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER fantastic resisters!
for our kids, grandkids and beyond:

when our generation has passed,
i pray future ones see we amassed
blue waves of resistance
that we rode with persistence, 
to make sure trump's 1st term was his last!

#trumpisanationaldisgrace 
#votebluetosaveamerica",AGAINST,pos
702,Donald Trump,"mockingbird doing everything it can to make @USER look bad for backing out of a planned assassination by black hats at the paris cemetery. 

#mockingbird #qanon #paris #trumphatesvets #sheepnomore #hitjob",AGAINST,neg
703,Donald Trump,@USER @USER i fall in that range and love our president #maga,FAVOR,pos
704,Donald Trump,hopefully biden has the balls to stand up to china. #joebiden @USER @USER,AGAINST,pos
705,Donald Trump,"@USER @USER @USER if you don’t #votebluetosaveamerica , you can say goodbye to:
👉  medicare 
👉  medicaid 
👉  social security benefits 
👉  rbg’s scotus seat
👉  womens reproductive rights
👉  immigration rights HTTP",AGAINST,neg
706,Donald Trump,donald trump jr. got away with killing this animal whose species is on the brink of extinction #care2 HTTP,NONE,neg
707,Donald Trump,@USER @USER so we can go riot and set things on fire and be in some cases shoulder to shoulder to each other but we can’t go to a voting booth to vote where you are more than 6ft apart from someone else. makes absolutely no sense to me. #trump2020,FAVOR,neg
708,Donald Trump,"police 'literally saving our lives from a crazed mob
HTTP
#rnc2020 #riots2020 #randpaul HTTP",NONE,other
709,Donald Trump,"@USER @USER @USER @USER where did he say that? you're strawmanning af.
#votebluetosaveamerica #voteblue #votebluenomatterwho",AGAINST,other
710,Donald Trump,@USER @USER sad when a guy like this sticks his head up with no idea about what the american people endured under obama biden era . always remember if obama and biden did a good job nobody would have elected president trump.,AGAINST,neg
711,Donald Trump,@USER @USER trump signs &amp; flags everywhere.  it’s a beautiful thing #maga 🇺🇸❤️,FAVOR,pos
712,Donald Trump,"bingo, looks like the “spitter’s” son. ☎️ he was on such a mission, that he didn’t even realize he revealed the #trump2020 sign. HTTP",NONE,neg
713,Donald Trump,some of you seem shocked that donald trump is a head the ball,NONE,other
714,Donald Trump,"@USER pete.....go away!
#trump2020",FAVOR,neg
715,Donald Trump,it scares me how many people support trump.,AGAINST,neg
